default,fico,dti,accts_open_past_24mths,accts_open_past_12mths,bc_credit_util,inq_past_6mths,num_bankruptcies,num_delinq_past_24mths,num_mnths_rcnt_acct,num_mort_accts,total_num_accts,total_num_open_accts
0,727.0,12.7,0.0,0.0,57.3,0.0,0.0,0.0,25.0,0.0,13.0,7.0
1,692.0,22.59,3.0,1.0,89.3,0.0,0.0,2.0,8.0,4.0,29.0,11.0
0,737.0,20.71,2.0,0.0,96.3,0.0,0.0,0.0,13.0,2.0,14.0,8.0
0,717.0,15.31,4.0,1.0,52.1,0.0,0.0,0.0,12.0,0.0,23.0,9.0
0,732.0,12.08,4.0,4.0,33.5,0.0,0.0,0.0,6.0,3.0,29.0,11.0
1,662.0,6.43,4.0,3.0,63.3,0.0,0.0,0.0,4.0,0.0,12.0,7.0
0,692.0,25.36,11.0,6.0,33.8,0.0,0.0,2.0,2.0,1.0,35.0,15.0
0,692.0,7.62,3.0,1.0,0.0,1.0,0.0,4.0,6.0,4.0,32.0,5.0
1,677.0,17.27,9.0,4.0,65.7,2.0,0.0,0.0,3.0,0.0,37.0,27.0
1,677.0,16.17,1.0,0.0,92.0,0.0,0.0,0.0,14.0,0.0,27.0,8.0
1,667.0,10.11,7.0,2.0,98.8,0.0,0.0,1.0,1.0,2.0,34.0,4.0
1,662.0,28.54,12.0,6.0,71.6,1.0,0.0,0.0,1.0,0.0,41.0,16.0
1,682.0,3.35,6.0,5.0,48.6,0.0,0.0,0.0,2.0,5.0,28.0,11.0
0,672.0,15.9,4.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,40.0,10.0
0,667.0,20.43,6.0,0.0,99.0,0.0,0.0,0.0,16.0,2.0,31.0,12.0
0,767.0,24.76,9.0,4.0,27.3,0.0,0.0,0.0,1.0,0.0,38.0,22.0
1,677.0,24.93,3.0,1.0,80.8,0.0,1.0,2.0,6.0,2.0,25.0,15.0
0,667.0,27.75,2.0,0.0,79.3,0.0,2.0,7.0,18.0,0.0,17.0,10.0
1,692.0,13.48,6.0,1.0,34.7,1.0,0.0,0.0,9.0,2.0,21.0,9.0
0,687.0,28.75,6.0,4.0,93.7,0.0,0.0,0.0,1.0,2.0,49.0,28.0
0,672.0,23.22,6.0,2.0,76.7,0.0,0.0,0.0,7.0,0.0,37.0,16.0
1,667.0,18.12,9.0,4.0,64.3,2.0,0.0,0.0,5.0,0.0,41.0,6.0
0,722.0,30.0,3.0,3.0,90.9,0.0,0.0,0.0,4.0,2.0,21.0,13.0
1,662.0,27.06,11.0,1.0,95.1,1.0,0.0,0.0,6.0,2.0,27.0,19.0
0,722.0,28.56,10.0,4.0,51.9,0.0,0.0,0.0,7.0,1.0,49.0,24.0
0,672.0,38.49,2.0,0.0,94.2,0.0,0.0,0.0,13.0,0.0,35.0,14.0
0,687.0,20.11,3.0,3.0,92.7,0.0,0.0,2.0,4.0,5.0,27.0,14.0
0,697.0,13.15,0.0,0.0,66.7,0.0,0.0,0.0,54.0,2.0,23.0,9.0
0,662.0,17.46,9.0,7.0,48.3,4.0,1.0,0.0,3.0,2.0,43.0,17.0
0,662.0,24.98,5.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,21.0,7.0
0,692.0,6.5,6.0,1.0,94.0,0.0,0.0,0.0,7.0,5.0,30.0,11.0
0,697.0,31.37,3.0,0.0,100.7,0.0,0.0,0.0,13.0,0.0,9.0,7.0
1,692.0,5.96,1.0,1.0,96.3,0.0,0.0,0.0,12.0,0.0,9.0,3.0
0,702.0,6.62,2.0,2.0,94.4,0.0,0.0,0.0,8.0,4.0,15.0,10.0
0,662.0,6.26,8.0,2.0,73.6,0.0,0.0,0.0,11.0,0.0,12.0,10.0
0,667.0,27.52,3.0,1.0,91.0,0.0,0.0,2.0,11.0,2.0,38.0,17.0
0,682.0,8.21,4.0,1.0,63.4,0.0,0.0,1.0,7.0,3.0,25.0,10.0
0,682.0,19.85,6.0,1.0,92.8,0.0,0.0,1.0,8.0,4.0,28.0,15.0
0,712.0,19.05,2.0,0.0,71.3,0.0,0.0,0.0,14.0,0.0,15.0,5.0
0,697.0,18.32,2.0,1.0,2.0,1.0,1.0,0.0,7.0,3.0,29.0,5.0
0,702.0,15.02,2.0,1.0,49.1,0.0,0.0,0.0,4.0,2.0,27.0,12.0
0,687.0,31.62,2.0,0.0,97.7,0.0,0.0,0.0,14.0,3.0,16.0,10.0
0,667.0,19.01,3.0,2.0,95.9,2.0,1.0,0.0,1.0,2.0,15.0,7.0
0,727.0,30.71,3.0,2.0,71.8,0.0,0.0,0.0,10.0,1.0,37.0,12.0
0,667.0,7.14,4.0,1.0,68.3,0.0,0.0,2.0,5.0,0.0,20.0,10.0
0,717.0,21.74,5.0,3.0,67.1,0.0,0.0,1.0,3.0,3.0,38.0,15.0
0,677.0,2.31,2.0,0.0,88.0,1.0,0.0,0.0,23.0,0.0,9.0,8.0
0,692.0,22.67,6.0,5.0,39.0,4.0,1.0,0.0,4.0,1.0,68.0,25.0
0,667.0,22.82,4.0,3.0,98.2,0.0,0.0,0.0,7.0,0.0,39.0,6.0
0,662.0,33.31,5.0,3.0,94.6,1.0,0.0,0.0,5.0,1.0,21.0,14.0
1,677.0,22.98,7.0,5.0,55.6,1.0,0.0,0.0,2.0,5.0,49.0,15.0
1,707.0,33.86,14.0,4.0,64.5,0.0,0.0,0.0,2.0,1.0,46.0,16.0
1,682.0,15.49,4.0,1.0,99.3,0.0,0.0,0.0,5.0,5.0,33.0,6.0
0,737.0,22.04,6.0,5.0,28.5,0.0,0.0,0.0,12.0,5.0,31.0,10.0
0,687.0,9.27,2.0,0.0,53.4,0.0,0.0,1.0,14.0,1.0,32.0,13.0
0,737.0,31.93,1.0,0.0,84.2,0.0,0.0,0.0,24.0,0.0,42.0,23.0
0,667.0,18.99,4.0,2.0,64.2,0.0,0.0,1.0,4.0,2.0,41.0,13.0
0,672.0,9.36,3.0,1.0,0.0,1.0,1.0,0.0,12.0,4.0,17.0,4.0
0,727.0,1.28,2.0,2.0,35.7,0.0,0.0,0.0,10.0,0.0,20.0,17.0
0,722.0,11.56,4.0,0.0,64.5,0.0,0.0,1.0,15.0,1.0,21.0,12.0
0,677.0,20.36,3.0,2.0,80.0,1.0,1.0,0.0,6.0,3.0,15.0,5.0
0,662.0,15.75,7.0,1.0,95.2,0.0,0.0,0.0,7.0,4.0,33.0,13.0
0,702.0,20.05,4.0,2.0,92.0,0.0,0.0,0.0,10.0,2.0,47.0,19.0
0,667.0,34.43,2.0,0.0,92.8,0.0,0.0,0.0,19.0,0.0,24.0,20.0
0,692.0,16.74,4.0,2.0,69.7,0.0,0.0,0.0,11.0,5.0,17.0,9.0
0,807.0,10.45,1.0,0.0,32.1,0.0,0.0,0.0,21.0,3.0,17.0,7.0
1,667.0,24.33,4.0,3.0,73.7,0.0,1.0,0.0,5.0,2.0,20.0,7.0
0,677.0,10.5,5.0,4.0,68.9,2.0,0.0,0.0,2.0,2.0,33.0,8.0
0,667.0,14.6,4.0,2.0,52.2,2.0,1.0,0.0,4.0,5.0,39.0,13.0
0,737.0,17.86,2.0,0.0,92.6,0.0,0.0,0.0,20.0,5.0,24.0,7.0
0,672.0,26.01,5.0,3.0,88.2,0.0,0.0,0.0,4.0,3.0,43.0,20.0
0,687.0,28.77,3.0,1.0,81.0,1.0,0.0,0.0,0.0,5.0,22.0,9.0
0,677.0,10.45,3.0,3.0,93.0,1.0,0.0,0.0,2.0,1.0,11.0,9.0
0,692.0,33.74,3.0,0.0,94.3,0.0,0.0,0.0,17.0,2.0,22.0,10.0
0,742.0,32.25,4.0,1.0,79.3,0.0,0.0,0.0,6.0,0.0,22.0,13.0
1,692.0,31.62,2.0,1.0,63.3,1.0,0.0,0.0,5.0,0.0,16.0,9.0
1,682.0,25.17,3.0,2.0,97.9,0.0,0.0,0.0,3.0,4.0,39.0,14.0
0,662.0,12.79,1.0,1.0,73.0,0.0,0.0,0.0,12.0,5.0,14.0,6.0
0,732.0,17.35,23.0,7.0,13.8,1.0,0.0,0.0,3.0,3.0,46.0,34.0
0,697.0,17.95,3.0,2.0,45.0,0.0,0.0,0.0,3.0,1.0,41.0,18.0
0,712.0,8.21,0.0,0.0,90.9,0.0,0.0,0.0,54.0,1.0,8.0,5.0
0,737.0,22.0,1.0,0.0,74.1,0.0,0.0,0.0,24.0,1.0,9.0,5.0
0,692.0,24.76,2.0,1.0,113.6,0.0,0.0,0.0,6.0,0.0,13.0,9.0
1,682.0,12.71,6.0,2.0,74.7,1.0,1.0,0.0,4.0,1.0,32.0,16.0
0,697.0,23.21,4.0,2.0,103.0,0.0,0.0,0.0,3.0,2.0,31.0,8.0
0,677.0,22.12,4.0,4.0,83.0,1.0,0.0,0.0,4.0,0.0,62.0,26.0
0,672.0,9.2,5.0,2.0,97.4,0.0,0.0,0.0,11.0,0.0,36.0,11.0
1,762.0,15.39,8.0,2.0,39.1,0.0,0.0,0.0,1.0,1.0,41.0,10.0
0,672.0,12.45,3.0,2.0,64.0,0.0,1.0,0.0,8.0,0.0,28.0,8.0
0,692.0,30.93,8.0,1.0,34.7,0.0,1.0,0.0,5.0,3.0,37.0,13.0
0,682.0,11.22,5.0,2.0,52.7,1.0,0.0,0.0,5.0,2.0,45.0,17.0
0,667.0,18.26,7.0,3.0,70.1,3.0,1.0,0.0,2.0,4.0,30.0,12.0
1,667.0,23.0,7.0,3.0,30.3,0.0,2.0,1.0,1.0,2.0,39.0,13.0
0,677.0,10.98,4.0,2.0,81.3,1.0,0.0,1.0,4.0,5.0,30.0,13.0
0,667.0,11.96,0.0,0.0,94.7,0.0,0.0,1.0,26.0,2.0,34.0,17.0
1,707.0,33.41,7.0,3.0,68.7,2.0,0.0,0.0,5.0,5.0,60.0,34.0
1,712.0,9.11,3.0,3.0,29.6,0.0,0.0,0.0,5.0,2.0,26.0,18.0
0,717.0,36.74,8.0,5.0,56.7,1.0,0.0,0.0,2.0,5.0,50.0,21.0
0,707.0,27.06,4.0,0.0,70.8,0.0,0.0,0.0,15.0,3.0,30.0,14.0
1,752.0,11.29,10.0,5.0,45.4,2.0,0.0,0.0,4.0,2.0,22.0,9.0
0,687.0,6.99,3.0,1.0,61.6,0.0,0.0,0.0,10.0,1.0,11.0,8.0
0,792.0,14.8,3.0,2.0,53.5,0.0,0.0,0.0,7.0,3.0,34.0,14.0
0,697.0,24.71,5.0,1.0,93.9,0.0,0.0,0.0,12.0,0.0,27.0,13.0
0,687.0,22.2,4.0,2.0,71.0,1.0,0.0,0.0,6.0,0.0,38.0,11.0
0,662.0,12.31,6.0,3.0,0.0,1.0,1.0,0.0,6.0,3.0,33.0,12.0
0,667.0,11.57,4.0,2.0,97.9,0.0,0.0,0.0,4.0,2.0,23.0,9.0
0,787.0,16.36,3.0,0.0,55.8,0.0,0.0,0.0,13.0,5.0,34.0,14.0
0,677.0,35.15,3.0,2.0,98.4,1.0,0.0,0.0,1.0,1.0,21.0,7.0
0,677.0,21.76,7.0,5.0,94.8,0.0,0.0,0.0,4.0,3.0,18.0,7.0
0,702.0,12.7,4.0,1.0,99.2,0.0,0.0,0.0,5.0,0.0,13.0,6.0
0,707.0,23.42,4.0,1.0,71.4,0.0,1.0,0.0,4.0,1.0,22.0,11.0
0,667.0,9.38,4.0,0.0,37.7,1.0,0.0,0.0,15.0,0.0,11.0,7.0
0,667.0,25.9,5.0,0.0,80.6,2.0,0.0,1.0,13.0,1.0,26.0,10.0
0,787.0,9.37,6.0,3.0,1.5,0.0,0.0,0.0,3.0,5.0,38.0,14.0
0,682.0,21.36,11.0,7.0,63.8,0.0,1.0,0.0,2.0,0.0,59.0,17.0
0,762.0,14.58,2.0,1.0,62.4,0.0,0.0,0.0,8.0,5.0,22.0,9.0
1,707.0,21.11,6.0,5.0,39.2,0.0,0.0,0.0,4.0,3.0,22.0,11.0
1,662.0,18.04,4.0,3.0,90.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0
0,687.0,18.4,3.0,1.0,75.1,0.0,0.0,0.0,12.0,1.0,35.0,19.0
0,672.0,29.24,11.0,5.0,40.9,3.0,1.0,0.0,0.0,4.0,50.0,28.0
0,697.0,14.84,4.0,2.0,76.1,0.0,0.0,0.0,5.0,5.0,37.0,14.0
1,672.0,26.82,15.0,4.0,11.4,0.0,1.0,1.0,4.0,3.0,47.0,17.0
0,722.0,26.89,4.0,1.0,75.3,0.0,0.0,0.0,3.0,1.0,30.0,21.0
0,707.0,25.57,1.0,0.0,78.7,1.0,0.0,1.0,17.0,3.0,22.0,10.0
0,697.0,22.58,1.0,0.0,96.6,2.0,0.0,0.0,23.0,0.0,15.0,6.0
0,702.0,18.44,3.0,1.0,43.5,0.0,0.0,0.0,1.0,2.0,54.0,24.0
0,662.0,16.16,4.0,3.0,45.9,0.0,2.0,0.0,3.0,0.0,14.0,9.0
0,717.0,10.12,0.0,0.0,44.6,0.0,0.0,0.0,25.0,0.0,5.0,4.0
0,727.0,22.46,10.0,4.0,21.9,0.0,0.0,0.0,1.0,3.0,36.0,17.0
0,737.0,34.26,0.0,0.0,88.8,1.0,0.0,0.0,29.0,0.0,23.0,13.0
1,717.0,39.84,5.0,0.0,76.0,0.0,0.0,0.0,15.0,0.0,28.0,14.0
0,677.0,27.0,3.0,1.0,96.9,0.0,0.0,0.0,4.0,2.0,24.0,10.0
1,667.0,30.99,9.0,5.0,63.4,0.0,0.0,0.0,6.0,0.0,26.0,19.0
0,662.0,20.32,7.0,3.0,97.0,1.0,0.0,0.0,4.0,2.0,54.0,32.0
0,667.0,20.33,13.0,5.0,72.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0
0,662.0,11.14,4.0,3.0,34.5,2.0,0.0,0.0,3.0,2.0,19.0,12.0
0,722.0,25.25,3.0,0.0,70.7,1.0,0.0,0.0,17.0,5.0,44.0,11.0
0,687.0,22.93,2.0,2.0,70.7,0.0,1.0,0.0,11.0,1.0,16.0,7.0
0,687.0,1.05,9.0,1.0,1.8,0.0,1.0,0.0,4.0,4.0,33.0,12.0
0,722.0,12.76,5.0,2.0,73.3,0.0,0.0,0.0,9.0,5.0,21.0,15.0
0,702.0,23.42,3.0,2.0,65.5,0.0,0.0,0.0,10.0,5.0,43.0,10.0
0,712.0,15.58,2.0,1.0,63.6,1.0,0.0,0.0,6.0,0.0,12.0,6.0
0,672.0,18.43,6.0,4.0,64.9,1.0,0.0,1.0,3.0,0.0,17.0,12.0
0,672.0,12.91,3.0,1.0,83.8,0.0,0.0,0.0,2.0,1.0,14.0,9.0
0,667.0,18.63,9.0,4.0,97.0,0.0,1.0,0.0,4.0,3.0,25.0,14.0
1,662.0,11.15,6.0,2.0,93.8,1.0,1.0,0.0,3.0,3.0,26.0,12.0
0,672.0,15.65,3.0,1.0,93.9,0.0,0.0,0.0,7.0,1.0,25.0,9.0
1,667.0,27.65,3.0,1.0,95.9,1.0,0.0,1.0,4.0,2.0,20.0,11.0
1,717.0,32.37,10.0,4.0,39.1,1.0,1.0,0.0,8.0,1.0,23.0,11.0
1,697.0,24.05,6.0,3.0,97.5,0.0,0.0,0.0,4.0,3.0,24.0,12.0
0,667.0,10.71,6.0,3.0,94.8,2.0,0.0,0.0,4.0,5.0,29.0,10.0
1,682.0,23.21,7.0,3.0,85.2,1.0,0.0,0.0,4.0,0.0,24.0,20.0
0,672.0,24.81,5.0,2.0,94.5,1.0,0.0,0.0,2.0,1.0,15.0,11.0
0,722.0,29.13,1.0,0.0,76.1,0.0,0.0,0.0,13.0,0.0,20.0,10.0
0,672.0,19.01,3.0,2.0,44.3,2.0,0.0,1.0,2.0,5.0,15.0,9.0
1,717.0,10.32,5.0,3.0,18.2,0.0,0.0,0.0,5.0,3.0,45.0,13.0
0,717.0,18.56,6.0,1.0,80.2,0.0,0.0,0.0,10.0,2.0,22.0,15.0
1,672.0,6.1,1.0,1.0,47.0,1.0,3.0,0.0,3.0,3.0,25.0,8.0
1,717.0,23.92,6.0,4.0,19.1,1.0,0.0,0.0,4.0,0.0,20.0,15.0
0,702.0,32.83,5.0,1.0,92.1,1.0,0.0,0.0,9.0,0.0,15.0,8.0
0,817.0,0.55,2.0,0.0,2.5,0.0,0.0,0.0,19.0,2.0,19.0,5.0
0,717.0,19.22,7.0,4.0,10.3,0.0,0.0,0.0,7.0,5.0,44.0,13.0
0,677.0,11.74,6.0,3.0,79.4,0.0,0.0,0.0,3.0,2.0,31.0,9.0
0,677.0,22.91,6.0,2.0,105.7,0.0,0.0,0.0,1.0,0.0,35.0,10.0
0,687.0,26.8,9.0,5.0,96.0,0.0,0.0,0.0,3.0,0.0,28.0,13.0
0,757.0,31.23,9.0,4.0,21.9,0.0,0.0,0.0,2.0,2.0,35.0,21.0
1,662.0,10.09,3.0,1.0,93.5,0.0,0.0,2.0,9.0,5.0,39.0,9.0
0,682.0,18.01,4.0,2.0,53.2,1.0,0.0,0.0,5.0,2.0,16.0,8.0
0,697.0,33.99,6.0,2.0,62.7,2.0,0.0,1.0,6.0,4.0,48.0,19.0
0,682.0,20.94,3.0,1.0,86.2,0.0,0.0,0.0,10.0,4.0,29.0,14.0
0,692.0,21.28,2.0,0.0,78.2,0.0,0.0,0.0,13.0,1.0,10.0,6.0
1,662.0,14.7,9.0,4.0,20.7,2.0,1.0,0.0,3.0,1.0,33.0,13.0
0,697.0,32.12,5.0,2.0,75.9,0.0,0.0,0.0,4.0,0.0,25.0,11.0
0,667.0,15.13,1.0,0.0,99.2,0.0,0.0,1.0,17.0,2.0,21.0,12.0
0,667.0,11.64,2.0,1.0,32.4,0.0,0.0,0.0,3.0,1.0,13.0,5.0
0,687.0,24.3,12.0,6.0,69.4,1.0,0.0,0.0,3.0,5.0,36.0,10.0
0,717.0,14.33,3.0,1.0,82.9,1.0,0.0,0.0,8.0,3.0,22.0,13.0
1,677.0,11.56,3.0,3.0,67.9,1.0,0.0,0.0,5.0,0.0,28.0,6.0
0,702.0,18.03,1.0,1.0,46.5,1.0,0.0,0.0,9.0,2.0,50.0,20.0
1,662.0,10.15,2.0,2.0,77.5,0.0,0.0,0.0,7.0,0.0,15.0,4.0
0,667.0,24.72,3.0,2.0,99.4,0.0,0.0,0.0,7.0,1.0,23.0,9.0
0,717.0,8.76,4.0,1.0,39.9,0.0,0.0,0.0,4.0,4.0,19.0,10.0
0,662.0,12.73,6.0,4.0,67.1,2.0,0.0,2.0,4.0,0.0,31.0,11.0
0,672.0,20.92,10.0,2.0,24.1,1.0,0.0,5.0,4.0,2.0,26.0,16.0
1,662.0,14.15,12.0,7.0,47.5,2.0,1.0,0.0,4.0,5.0,39.0,15.0
1,717.0,39.01,11.0,4.0,99.3,0.0,0.0,0.0,3.0,1.0,33.0,23.0
0,692.0,14.6,1.0,1.0,11.3,1.0,0.0,1.0,5.0,2.0,24.0,7.0
0,672.0,8.4,0.0,0.0,53.5,0.0,0.0,1.0,34.0,0.0,13.0,7.0
1,672.0,23.95,7.0,5.0,64.4,0.0,0.0,0.0,1.0,4.0,36.0,8.0
0,712.0,18.24,5.0,1.0,77.4,0.0,0.0,0.0,6.0,5.0,26.0,9.0
0,662.0,14.52,0.0,0.0,98.4,0.0,0.0,1.0,45.0,2.0,17.0,11.0
1,672.0,37.37,5.0,1.0,87.1,0.0,1.0,0.0,11.0,0.0,29.0,22.0
0,717.0,13.55,1.0,0.0,72.5,0.0,0.0,0.0,14.0,0.0,18.0,13.0
0,692.0,20.32,4.0,2.0,68.0,0.0,0.0,0.0,7.0,1.0,18.0,17.0
1,662.0,21.13,6.0,2.0,96.0,1.0,0.0,0.0,7.0,2.0,18.0,8.0
1,702.0,19.53,6.0,2.0,50.8,0.0,0.0,1.0,5.0,4.0,30.0,17.0
0,677.0,16.21,5.0,2.0,83.1,5.0,0.0,0.0,4.0,3.0,27.0,15.0
0,697.0,21.22,4.0,3.0,80.9,0.0,0.0,0.0,4.0,4.0,27.0,16.0
0,697.0,5.02,2.0,0.0,40.4,0.0,0.0,0.0,13.0,1.0,8.0,4.0
0,707.0,36.48,8.0,3.0,33.4,0.0,0.0,0.0,5.0,2.0,37.0,15.0
0,692.0,34.2,11.0,3.0,97.0,0.0,0.0,0.0,3.0,0.0,29.0,16.0
0,732.0,20.22,1.0,1.0,89.2,3.0,0.0,0.0,5.0,2.0,17.0,5.0
0,682.0,7.78,2.0,0.0,89.4,0.0,0.0,2.0,13.0,5.0,18.0,4.0
0,692.0,12.28,8.0,3.0,26.9,0.0,0.0,0.0,2.0,5.0,26.0,9.0
0,692.0,18.99,9.0,5.0,28.4,0.0,0.0,0.0,3.0,0.0,25.0,18.0
1,697.0,24.79,4.0,1.0,50.9,0.0,0.0,0.0,12.0,0.0,17.0,12.0
0,682.0,15.99,4.0,1.0,97.5,0.0,0.0,1.0,12.0,1.0,24.0,14.0
0,692.0,27.71,3.0,3.0,67.5,0.0,0.0,0.0,9.0,0.0,12.0,7.0
0,682.0,23.02,1.0,0.0,98.8,1.0,0.0,0.0,19.0,2.0,22.0,8.0
0,732.0,23.01,3.0,1.0,81.0,0.0,0.0,0.0,6.0,3.0,15.0,8.0
0,692.0,15.16,9.0,2.0,50.4,0.0,0.0,1.0,9.0,3.0,48.0,20.0
0,777.0,14.34,3.0,0.0,38.6,0.0,0.0,0.0,17.0,3.0,23.0,8.0
1,712.0,38.93,10.0,3.0,13.7,1.0,0.0,0.0,1.0,0.0,37.0,22.0
1,772.0,24.53,3.0,0.0,56.0,0.0,0.0,0.0,13.0,0.0,14.0,10.0
0,687.0,12.95,2.0,1.0,71.7,0.0,0.0,1.0,11.0,5.0,44.0,12.0
1,702.0,37.2,3.0,0.0,30.6,0.0,0.0,0.0,16.0,0.0,22.0,12.0
0,712.0,18.2,6.0,6.0,65.8,2.0,0.0,0.0,1.0,3.0,48.0,17.0
0,747.0,15.7,5.0,4.0,39.6,0.0,0.0,0.0,4.0,5.0,50.0,15.0
0,802.0,22.71,6.0,2.0,19.6,0.0,0.0,0.0,5.0,3.0,37.0,16.0
0,732.0,8.56,3.0,1.0,77.1,1.0,0.0,1.0,7.0,4.0,31.0,10.0
1,677.0,27.44,6.0,1.0,91.1,0.0,0.0,0.0,8.0,0.0,13.0,11.0
0,732.0,10.6,2.0,1.0,71.8,0.0,0.0,0.0,9.0,3.0,18.0,12.0
0,662.0,27.99,7.0,1.0,66.1,0.0,0.0,0.0,1.0,5.0,48.0,16.0
1,667.0,27.07,4.0,1.0,71.4,0.0,0.0,0.0,12.0,2.0,32.0,18.0
0,697.0,21.79,9.0,3.0,74.6,1.0,0.0,0.0,9.0,5.0,53.0,27.0
0,732.0,25.12,4.0,3.0,70.7,0.0,0.0,0.0,2.0,5.0,28.0,8.0
1,667.0,19.52,8.0,5.0,70.7,0.0,0.0,0.0,3.0,3.0,24.0,8.0
0,702.0,20.01,5.0,2.0,78.8,0.0,0.0,0.0,7.0,0.0,30.0,18.0
0,672.0,16.89,7.0,4.0,100.6,1.0,0.0,0.0,4.0,4.0,23.0,9.0
0,662.0,8.81,3.0,2.0,89.7,0.0,0.0,0.0,8.0,1.0,14.0,8.0
0,702.0,26.95,3.0,3.0,61.2,2.0,0.0,0.0,3.0,2.0,30.0,17.0
1,687.0,19.3,6.0,5.0,29.4,1.0,1.0,0.0,3.0,1.0,38.0,10.0
0,712.0,17.52,4.0,1.0,66.7,0.0,0.0,0.0,5.0,5.0,53.0,20.0
0,662.0,24.44,6.0,3.0,90.4,1.0,1.0,0.0,7.0,2.0,33.0,14.0
1,682.0,22.98,1.0,1.0,71.1,1.0,0.0,2.0,1.0,5.0,38.0,14.0
0,722.0,30.26,2.0,0.0,54.2,0.0,0.0,0.0,15.0,4.0,21.0,10.0
1,677.0,29.37,3.0,1.0,70.7,0.0,0.0,2.0,10.0,3.0,20.0,8.0
1,687.0,25.61,5.0,2.0,55.0,1.0,0.0,0.0,1.0,3.0,54.0,23.0
1,687.0,31.99,6.0,2.0,89.3,0.0,0.0,0.0,3.0,1.0,29.0,16.0
1,687.0,13.44,5.0,3.0,87.0,2.0,0.0,0.0,5.0,2.0,26.0,5.0
0,692.0,25.23,9.0,5.0,86.9,0.0,0.0,0.0,4.0,5.0,43.0,20.0
0,737.0,22.79,10.0,4.0,87.5,0.0,0.0,0.0,3.0,3.0,32.0,16.0
0,672.0,22.94,6.0,1.0,79.5,1.0,0.0,0.0,4.0,4.0,37.0,17.0
0,767.0,19.04,1.0,1.0,60.5,0.0,0.0,0.0,12.0,3.0,15.0,9.0
0,707.0,17.94,1.0,0.0,30.2,0.0,0.0,0.0,15.0,0.0,58.0,31.0
0,677.0,16.11,2.0,1.0,47.5,2.0,0.0,0.0,5.0,1.0,35.0,19.0
1,692.0,10.0,1.0,0.0,89.5,0.0,0.0,0.0,17.0,0.0,10.0,6.0
0,672.0,16.08,2.0,1.0,72.8,1.0,0.0,0.0,3.0,0.0,18.0,12.0
1,682.0,15.89,10.0,3.0,76.3,1.0,0.0,1.0,2.0,5.0,46.0,32.0
0,687.0,22.29,0.0,0.0,69.0,1.0,0.0,0.0,37.0,0.0,12.0,5.0
0,697.0,15.3,0.0,0.0,86.2,0.0,0.0,0.0,27.0,1.0,23.0,10.0
1,722.0,31.55,10.0,2.0,87.6,0.0,0.0,0.0,6.0,5.0,40.0,17.0
0,682.0,19.17,2.0,1.0,93.5,0.0,0.0,1.0,5.0,5.0,25.0,8.0
1,692.0,18.44,7.0,3.0,55.1,0.0,0.0,1.0,0.0,4.0,37.0,19.0
0,757.0,16.66,2.0,1.0,35.0,0.0,0.0,0.0,4.0,1.0,35.0,12.0
0,677.0,11.44,2.0,0.0,81.6,0.0,0.0,1.0,20.0,3.0,32.0,15.0
0,717.0,37.28,3.0,1.0,78.8,0.0,0.0,0.0,9.0,2.0,35.0,22.0
0,757.0,12.05,1.0,0.0,60.0,0.0,0.0,0.0,16.0,2.0,20.0,7.0
0,727.0,4.66,3.0,0.0,39.4,0.0,0.0,0.0,13.0,3.0,16.0,6.0
0,677.0,7.74,6.0,2.0,94.7,1.0,0.0,0.0,10.0,4.0,14.0,5.0
0,667.0,21.21,4.0,2.0,70.7,0.0,0.0,1.0,6.0,0.0,20.0,3.0
0,672.0,20.24,19.0,7.0,46.5,4.0,0.0,0.0,3.0,0.0,29.0,19.0
0,677.0,32.04,4.0,1.0,90.4,0.0,0.0,0.0,12.0,1.0,29.0,11.0
0,662.0,2.6,3.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,24.0,6.0
0,677.0,29.7,9.0,3.0,64.3,1.0,0.0,2.0,2.0,0.0,37.0,14.0
1,712.0,15.08,1.0,0.0,95.5,0.0,0.0,0.0,17.0,0.0,40.0,11.0
0,682.0,16.17,0.0,0.0,89.3,0.0,0.0,0.0,37.0,1.0,20.0,9.0
0,722.0,16.46,10.0,7.0,39.2,0.0,0.0,0.0,6.0,3.0,85.0,22.0
0,677.0,27.8,9.0,2.0,84.5,1.0,0.0,0.0,2.0,0.0,16.0,8.0
1,727.0,22.82,7.0,4.0,38.3,1.0,0.0,0.0,2.0,2.0,29.0,17.0
0,692.0,9.22,1.0,1.0,83.3,0.0,0.0,0.0,7.0,1.0,14.0,7.0
1,662.0,27.4,5.0,1.0,86.7,0.0,1.0,0.0,9.0,0.0,18.0,11.0
0,687.0,24.17,2.0,0.0,69.3,0.0,0.0,1.0,16.0,1.0,45.0,10.0
0,687.0,21.25,1.0,1.0,70.3,0.0,0.0,0.0,7.0,0.0,24.0,14.0
0,672.0,19.91,5.0,2.0,63.8,0.0,0.0,0.0,8.0,0.0,27.0,20.0
0,722.0,10.85,1.0,1.0,97.6,0.0,0.0,0.0,8.0,1.0,18.0,6.0
0,752.0,11.7,3.0,0.0,31.3,0.0,0.0,0.0,13.0,0.0,7.0,6.0
